timestamp,value
1739935558.299573,61.25617049897497
1739935558.3440077,61.36781427235329
1739935558.3885775,61.47090151548405
1739935558.4196606,61.56701179785686
1739935558.463975,61.658020654500156
1739935558.5094094,61.74600570481698
1739935558.539239,61.833120380458915
1739935558.583814,61.92147060691956
1739935558.628432,62.013000286254986
1739935558.6595619,62.10938000831223
1739935558.7040858,62.21193133830425
1739935558.7482862,62.32155472962197
1739935558.779662,62.43870752739878
1739935558.823946,62.56248102231061
1739935558.8684888,62.692309909562
1739935558.8995075,62.82729398391934
1739935558.9448519,62.96622912603791
1739935558.9893968,63.107656643311344
1739935559.020082,63.24993006592964
1739935559.0648634,63.39127133602662
1739935559.1094556,63.52981793459196
1739935559.1395142,63.663664949144554
1739935559.1838055,63.79088840538808
1739935559.2439802,63.90958713607921
1739935559.2595663,64.01791159496737
1739935559.3046284,64.11408022512332
1739935559.3482337,64.19637646842499
1739935559.37953,64.26316495663077
1739935559.4237354,64.31291578916826
1739935559.46939,64.34421139401444
1739935559.4994514,64.35573745888296
1739935559.544034,64.34628489099741
1739935559.5906267,64.31473426513678
1739935559.6197379,64.26003798452342
1739935559.6639688,64.18120675198966
1739935559.7085004,64.0772702236324
1739935559.7399676,63.947246470818605
1739935559.7840264,63.790134753187054
1739935559.8285003,63.604954507175336
1739935559.8596315,63.39077659614026
1739935559.904014,63.1467858475813
1739935559.948632,62.87236130911989
1739935559.979193,62.56715243685034
1739935560.0240157,62.23112021801061
1739935560.0687587,61.86462614182941
1739935560.099265,61.46858253716791
1739935560.1437614,61.04462918185586
1739935560.189105,60.595342998942165
1739935560.219775,60.12444082127146
1739935560.2640576,59.63687538781485
1739935560.308787,59.13881180118977
1739935560.3397212,58.6409733065888
1739935560.3841274,58.15189497947876
1739935560.4285686,57.680338894234175
1739935560.4596932,57.23483565753804
1739935560.5040812,56.82332742569802
1739935560.5485077,56.45288781784026
1739935560.579537,56.129471924843806
1739935560.6240735,55.857732125139876
1739935560.6688414,55.6408625123692
1739935560.6995642,55.480477667462544
1739935560.74364,55.37659837198765
1739935560.7885334,55.32772980908342
1739935560.819592,55.327562714710034
1739935560.8639703,55.37172402662197
1739935560.908532,55.455354594410124
1739935560.9395413,55.573562756955795
1739935560.9835315,55.72178564452989
1739935561.0285301,55.89603629767152
1739935561.0597546,56.09304797194516
1739935561.1037495,56.310312010642235
1739935561.1485589,56.54605561090792
1739935561.1795292,56.79917113618101
1739935561.2240367,57.06910428592871
1739935561.268498,57.35575103626771
1739935561.3025465,57.65935644739216
1739935561.3437479,57.98043001485931
1739935561.3885243,58.31962319206759
1739935561.4187567,58.67787992770078
1739935561.4635887,59.05596949812449
1739935561.5085351,59.45454272147041
1739935561.5395224,59.874044401764365
1739935561.5837557,60.31465689944478
1739935561.6284378,60.77626375806913
1739935561.6594355,61.2584632307798
1739935561.7038035,61.76064832960364
1739935561.748164,62.282128138300685
1739935561.7796292,62.82228844180012
1739935561.8239908,63.38072987983205
1739935561.868746,63.9574270629759
1739935561.899763,64.55255630037523
1739935561.9438515,65.16687813271417
1739935561.9885314,65.80155109739331
1739935562.0195148,66.45803156816773
1739935562.0639708,67.13786182059569
1739935562.108513,67.8423723959007
1739935562.1395273,68.57230041278011
1739935562.1839302,69.32734237222847
1739935562.2284956,70.10572588159486
1739935562.2595115,70.9038792434692
1739935562.304,71.71628823256289
1739935562.3485096,72.53556199917786
1739935562.3794365,73.35272048642211
1739935562.4239514,74.15763457020681
1739935562.468399,74.93950912081544
1739935562.4994812,75.68735782732274
1739935562.5439155,76.39047397231
1739935562.5885332,77.038878589861
1739935562.6190844,77.62373200646054
1739935562.6635041,78.13770592128947
1739935562.7085035,78.57527895375422
1739935562.739857,78.93289610729666
1739935562.7837276,79.20895213479751
1739935562.8290076,79.40359567116636
1739935562.8595018,79.51839839562162
1739935562.9040515,79.55597007343214
1739935562.948095,79.51962080998018
1739935562.9795356,79.4131169315642
1739935563.023975,79.2405338145763
1739935563.0682502,79.00619283111608
1739935563.1060095,78.71464285983924
1739935563.1437235,78.37063719645386
1739935563.1884959,77.97906551885195
1739935563.219929,77.54483359557136
1739935563.2625384,77.07272138576438
1739935563.3084307,76.56724456523013
1739935563.340073,76.0325413328584
1739935563.383855,75.4722977836232
1739935563.4284344,74.88946979475595
1739935563.4740176,74.28651023612554
1739935563.5037296,73.66529553537835
1739935563.5489292,73.02719146789143
1739935563.5795107,72.3731573924115
1739935563.6234896,71.7039005812758
1739935563.6689067,71.02006729585983
1739935563.6998725,70.32244801365655
1739935563.7439065,69.61216370333864
1739935563.774604,68.89078571751605
1739935563.819487,68.16036148814018
1739935563.863643,67.42334635168956
1739935563.8939607,66.68271758293146
1739935563.9394903,65.94161712020595
1739935563.983632,65.20332008118186
1739935564.0144835,64.47110109572851
1739935564.0595644,63.74812858392195
1739935564.1038995,63.03737503158721
1739935564.1338174,62.34155789611307
1739935564.179742,61.66311113164449
1739935564.22348,61.00418447776733
1739935564.2547593,60.36669786348123
1739935564.2993312,59.75243476841721
1739935564.3425014,59.163163270167
1739935564.3747396,58.60072354178609
1739935564.4197788,58.06704463065381
1739935564.4630542,57.564153275385316
1739935564.493841,57.09415562722793
1739935564.5405004,56.65917395292282
1739935564.5840218,56.2612591419157
1739935564.614731,55.90228881215407
1739935564.6594734,55.58387436364962
1739935564.7039814,55.30727536027749
1739935564.7340124,55.07331743735642
1739935564.7797303,54.88231567798467
1739935564.8236294,54.734004494712714
1739935564.8539765,54.627496729827264
1739935564.8993962,54.5612698713285
1739935564.943918,54.53314063813006
1739935564.9739854,54.54025437434293
1739935565.019878,54.57911003647228
1739935565.064025,54.645624862839696
1739935565.096046,54.735249476990965
1739935565.1389976,54.84312292451143
1739935565.1838331,54.96427274602923
1739935565.2144651,55.093842199453775
1739935565.259492,55.22732877827509
1739935565.3040128,55.36080301008389
1739935565.3346498,55.49107022576479
1739935565.3801603,55.615768429277665
1739935565.424309,55.73342433236764
1739935565.4539013,55.843455056513704
1739935565.4994805,55.94608816145868
1739935565.5433288,56.04224462874854
1739935565.5744586,56.133390170460565
