timestamp,value
1739914255.4388387,0.2605629749983429
1739914255.4704342,0.26059707802394033
1739914255.528054,0.260601229366509
1739914255.547898,0.2605863945788849
1739914255.589663,0.26069957947616795
1739914255.637532,0.26128955516978924
1739914255.6689262,0.26181380463939585
1739914255.7161775,0.26282027054744445
1739914255.7636042,0.2632240954682703
1739914255.7954977,0.2630511902541408
1739914255.8431232,0.2627525113846435
1739914255.882241,0.2635388042719816
1739914255.9142554,0.26433136578339916
1739914255.9643168,0.2653020179146076
1739914256.0002809,0.26631730842121804
1739914256.0361292,0.2674249716078479
1739914256.0838883,0.26786834898807244
1739914256.12655,0.2685004620505175
1739914256.1580057,0.2682339112727274
1739914256.1896868,0.2671474694563842
1739914256.2370124,0.2674368374476666
1739914256.2687104,0.26778546460616864
1739914256.319843,0.2685887284529771
1739914256.3691328,0.2695915220116153
1739914256.3990078,0.27070087561135336
1739914256.4380503,0.2722340489455587
1739914256.4854522,0.27411095111826633
1739914256.517164,0.276060560548443
1739914256.548653,0.2782317052026197
1739914256.596688,0.280775154331514
1739914256.6384764,0.28382219503310424
1739914256.6711752,0.2871686541071568
1739914256.717933,0.29134999987316995
1739914256.7498944,0.2958279516658497
1739914256.797489,0.30026978707117186
1739914256.8451118,0.30455303240929466
1739914256.8794782,0.3078003017184454
1739914256.9205391,0.3115485515694145
1739914256.963924,0.31535744701948476
1739914256.9958606,0.3186553904528187
1739914257.0434322,0.3209028116016353
1739914257.075252,0.32229636571122955
1739914257.1186116,0.32330160379235007
1739914257.1634762,0.3239970961935656
1739914257.2004445,0.32325538217089
1739914257.2323864,0.321357541631262
1739914257.2801504,0.3196311582023535
1739914257.32769,0.3175705177331251
1739914257.3595018,0.3148838329838613
1739914257.4008577,0.31378288878487204
1739914257.448575,0.31254796248825
1739914257.4646537,0.31085596433621837
1739914257.5123844,0.3088766002218173
1739914257.5598915,0.3078786892694195
1739914257.591866,0.30551098525123593
1739914257.639341,0.30350865766258106
1739914257.6884503,0.3023928806365645
1739914257.7137873,0.3016514864825993
1739914257.7614763,0.3020873210146641
1739914257.7932718,0.3027870385736275
1739914257.8249948,0.30403962773471743
1739914257.883467,0.3056955032470752
1739914257.9180715,0.3082106544518978
1739914257.949823,0.310337724499279
1739914257.9973195,0.31331060258846405
1739914258.0452623,0.31596111546681727
