timestamp,value
1740072356.7503197,0.8832202171894312
1740072356.9456735,0.8778693191421268
1740072357.1546946,0.8815298879095418
1740072357.35069,0.88124348488234
1740072357.545193,0.8794783739873941
1740072357.7548828,0.8827074415971051
1740072357.9649112,0.8792864254121521
1740072358.1456382,0.8828357522759673
1740072358.3541636,0.8859590896514896
1740072358.5506897,0.8819999277658624
1740072358.745478,0.8882702152379478
1740072358.9551194,0.8848281452571156
1740072359.1500723,0.8886465685716401
1740072359.3458025,0.8900023223624576
1740072359.5542622,0.888986822405215
1740072359.749842,0.8891290570419206
1740072359.9457629,0.8885015502223238
1740072360.1544147,0.8850745326427771
1740072360.3499577,0.8867162999133237
1740072360.5450718,0.8840789358089164
1740072360.7544422,0.8808437403169481
1740072360.9500241,0.879845284623389
1740072361.145477,0.8777812320897673
1740072361.354384,0.8738531856533647
1740072361.550161,0.8756002216087814
1740072361.7456138,0.8781571917331357
1740072361.9546995,0.8791631146217432
1740072362.1507325,0.8804568086923423
1740072362.3456428,0.8815346101238319
1740072362.5546534,0.8830043775570333
1740072362.7499752,0.8830674319043956
1740072362.9453127,0.8834728219264796
1740072363.1545675,0.8836740552167257
1740072363.3503413,0.8838005193131045
1740072363.5453882,0.8821369849005156
1740072363.7548852,0.8814817141856839
1740072363.949762,0.8803113220263818
1740072364.1454926,0.880645058959587
1740072364.354283,0.8795064386772584
1740072364.550559,0.8830390092185496
1740072364.745416,0.8837186327872056
1740072364.9547794,0.8887764227445054
1740072365.1505365,0.8866342584768777
1740072365.3456156,0.8864577461986555
1740072365.555124,0.8925610772310014
1740072365.7506003,0.8879058992306339
1740072365.9447901,0.8884029426705543
1740072366.1547024,0.8892113227508343
1740072366.3507957,0.8844127846029365
1740072366.5456026,0.8882471687578681
