timestamp,value
1740448342.2576125,0.027256763346253904
1740448342.4529736,0.02815256011304138
1740448342.6629596,0.028689274932960206
1740448342.85887,0.030259013862808562
1740448343.0529048,0.030083601960080836
1740448343.2623057,0.030449680321246682
1740448343.457847,0.030599894611085424
1740448343.668319,0.029625340322855437
1740448343.8628247,0.029120956989106016
1740448344.0576868,0.02932645459780369
1740448344.253082,0.028270926748341325
1740448344.4625375,0.029303251989205567
1740448344.657363,0.0288900393147563
1740448344.8530445,0.02850979856840381
1740448345.0620902,0.027732459365119495
1740448345.2571714,0.026860070761243814
1740448345.453593,0.026807490859742267
1740448345.663001,0.025821682085640073
1740448345.8573673,0.025504983089393557
1740448346.053183,0.025165426482552572
1740448346.2624152,0.025333522622937428
1740448346.45788,0.02407108391650608
1740448346.6533551,0.025387339768006306
1740448346.862887,0.025907550983223383
1740448347.0578523,0.025671947817598472
1740448347.2529356,0.024485504259670707
1740448347.4618437,0.023624669262195357
1740448347.6574552,0.023091602462062023
1740448347.8531644,0.02403635675357436
1740448348.0618527,0.02433708810851438
1740448348.2592978,0.02479675569212998
1740448348.453233,0.025438215842234088
1740448348.6622772,0.026942381403676198
1740448348.858144,0.027405944402118233
1740448349.067659,0.027597788003933747
1740448349.263077,0.02808563816811305
1740448349.4571912,0.028978385476835903
1740448349.6532009,0.030544529769149297
1740448349.8626723,0.03157927054134239
1740448350.058167,0.03172441973984973
1740448350.2533197,0.03291277751764448
1740448350.4627202,0.034621498488732624
1740448350.6575272,0.03507461118570482
1740448350.8535733,0.0353996866525264
1740448351.0628054,0.03485471917668764
1740448351.2573912,0.0340438751124114
1740448351.4528747,0.03395808687911937
1740448351.6622367,0.03314293689053001
1740448351.8573272,0.03205687384586806
1740448352.0534766,0.03141191650316151
