timestamp,value
1740072222.4564772,0.047998789767755304
1740072222.6504273,0.047900184119354185
1740072222.8603246,0.04776862338587389
1740072223.055369,0.047856644570335005
1740072223.2650623,0.048062495981367304
1740072223.4600272,0.04805743981999619
1740072223.6561093,0.04789399856328573
1740072223.8503866,0.047925014072320256
1740072224.0595863,0.047696920801565776
1740072224.2564418,0.04800829861195405
1740072224.4511278,0.048052233472017515
1740072224.6596055,0.04789585597398631
1740072224.856124,0.04775486730699253
1740072225.0506966,0.04782686672977564
1740072225.2598746,0.04793245891804469
1740072225.4561574,0.047958093050845946
1740072225.65118,0.047899978167259216
1740072225.8599977,0.04781940621244349
1740072226.055439,0.047775582786824304
1740072226.2507403,0.0479130455457474
1740072226.4600606,0.04775070434835171
1740072226.6558864,0.04801462285178561
1740072226.850632,0.04787162952092267
1740072227.060728,0.04759075698842173
1740072227.2703779,0.04794585477523339
1740072227.4502697,0.047748981631092376
1740072227.6605067,0.04806551777874652
1740072227.857212,0.0479971622414315
1740072228.050955,0.04745948879648666
1740072228.2599757,0.04787595894849687
1740072228.4558744,0.04785645522197435
1740072228.6501286,0.04792179816069578
1740072228.859291,0.047989971883345584
1740072229.0557547,0.047597498127881145
1740072229.251204,0.04771662064143127
1740072229.459272,0.04777774376779827
1740072229.6557417,0.04781125533410849
1740072229.8508878,0.04800362811338415
1740072230.0596263,0.04779688374757922
1740072230.2551916,0.04763917763542274
1740072230.4506145,0.04775514553260796
1740072230.6594505,0.04779120868175505
1740072230.855721,0.04789464391343502
1740072231.0511239,0.04780913452718253
1740072231.2594807,0.04770447822232337
1740072231.4554334,0.04785244078700192
1740072231.6509697,0.04778695563561699
1740072231.8603346,0.047725678125746074
1740072232.0560865,0.0477214594317695
1740072232.2513726,0.04769947114823836
