timestamp,value
1739913912.314546,918566.6879847429
1739913912.332244,918566.6879847429
1739913912.3335533,918566.6879847429
1739913912.3427575,918566.6879847429
1739913912.3427575,918566.6879847429
1739913912.3636942,909376.058450332
1739913912.3636942,909376.058450332
1739913912.3636942,909376.058450332
1739913912.3903213,909376.058450332
1739913912.3903213,909376.058450332
1739913912.4086986,899007.1477907461
1739913912.419552,899007.1477907461
1739913912.419552,899007.1477907461
1739913912.419552,899007.1477907461
1739913912.437243,899007.1477907461
1739913912.438243,887269.0146685066
1739913912.4471996,887269.0146685066
1739913912.4471996,887269.0146685066
1739913912.4631813,887269.0146685066
1739913912.4631813,887269.0146685066
1739913912.4790792,873968.8945931665
1739913912.4949236,873968.8945931665
1739913912.4949236,873968.8945931665
1739913912.51072,873968.8945931665
1739913912.51072,873968.8945931665
1739913912.5264604,858917.9823673521
1739913912.5425444,858917.9823673521
1739913912.5425444,858917.9823673521
1739913912.5425444,858917.9823673521
1739913912.558605,841925.5661165157
1739913912.558605,841925.5661165157
1739913912.558605,841925.5661165157
1739913912.5742784,841925.5661165157
1739913912.5742784,841925.5661165157
1739913912.6220653,801118.3496058438
1739913912.6220653,801118.3496058438
1739913912.6220653,801118.3496058438
1739913912.6220653,801118.3496058438
1739913912.6220653,801118.3496058438
1739913912.6381383,759910.6347833676
1739913912.65409,759910.6347833676
1739913912.65409,759910.6347833676
1739913912.669922,759910.6347833676
1739913912.669922,718950.301384344
1739913912.6859474,718950.301384344
1739913912.6859474,718950.301384344
1739913912.7016406,718950.301384344
1739913912.7016406,718950.301384344
1739913912.7175937,678663.6953115842
1739913912.7333672,678663.6953115842
1739913912.7333672,678663.6953115842
1739913912.7490869,678663.6953115842
1739913912.7490869,678663.6953115842
1739913912.765125,639452.6613756747
1739913912.7811396,639452.6613756747
1739913912.7811396,639452.6613756747
1739913912.7966888,639452.6613756747
1739913912.7966888,601680.1812476232
1739913912.7966888,601680.1812476232
1739913912.8127108,601680.1812476232
1739913912.8127108,601680.1812476232
1739913912.8286161,601680.1812476232
1739913912.8286161,565665.2168358588
1739913912.8443906,565665.2168358588
1739913912.8443906,565665.2168358588
1739913912.861395,565665.2168358588
1739913912.861395,565665.2168358588
1739913912.8878582,531674.4017373765
1739913912.8920128,531674.4017373765
1739913912.8920128,531674.4017373765
1739913912.907952,531674.4017373765
1739913912.907952,499921.7425615822
1739913912.9322371,499921.7425615822
1739913912.9332411,499921.7425615822
1739913912.9332411,499921.7425615822
1739913912.9332411,499921.7425615822
1739913912.9490776,470567.2476514431
1739913912.9647143,470567.2476514431
1739913912.9647143,470567.2476514431
1739913912.980431,470567.2476514431
1739913912.980431,470567.2476514431
1739913912.996385,443720.16788636154
1739913913.0120616,443720.16788636154
1739913913.0120616,443720.16788636154
1739913913.0277195,443720.16788636154
1739913913.0277195,419434.13412503665
1739913913.0433817,419434.13412503665
1739913913.0433817,419434.13412503665
1739913913.059116,419434.13412503665
1739913913.059116,419434.13412503665
1739913913.0751626,397709.75135720515
1739913913.1072521,397709.75135720515
1739913913.1072521,397709.75135720515
1739913913.1072521,397709.75135720515
1739913913.1230884,378496.427606608
1739913913.1390953,378496.427606608
1739913913.1390953,378496.427606608
1739913913.155184,378496.427606608
1739913913.155184,361697.86946876446
1739913913.171253,361697.86946876446
1739913913.171253,361697.86946876446
1739913913.1871867,361697.86946876446
1739913913.1871867,361697.86946876446
1739913913.203212,347190.6957237553
1739913913.203212,347190.6957237553
1739913913.2188687,347190.6957237553
1739913913.2188687,347190.6957237553
1739913913.234779,334809.4470468236
1739913913.2504485,334809.4470468236
1739913913.2504485,334809.4470468236
1739913913.266161,334809.4470468236
1739913913.266161,324373.82753315335
1739913913.2821326,324373.82753315335
1739913913.2821326,324373.82753315335
1739913913.29764,324373.82753315335
1739913913.29764,324373.82753315335
1739913913.3136384,315689.49612534547
1739913913.329441,315689.49612534547
1739913913.3451602,315689.49612534547
1739913913.3451602,315689.49612534547
1739913913.3611379,308553.2222780062
1739913913.3770442,308553.2222780062
1739913913.3770442,308553.2222780062
1739913913.3927565,308553.2222780062
1739913913.3927565,302758.77379146
1739913913.408427,302758.77379146
1739913913.408427,302758.77379146
1739913913.4240813,302758.77379146
1739913913.4240813,302758.77379146
1739913913.4397361,298098.7210593001
1739913913.4397361,298098.7210593001
1739913913.4560874,298098.7210593001
1739913913.4689038,298098.7210593001
1739913913.4689038,298098.7210593001
1739913913.4849997,294371.17675356346
1739913913.5010188,294371.17675356346
1739913913.5010188,294371.17675356346
1739913913.5167696,294371.17675356346
1739913913.5167696,291386.02772728214
1739913913.5324686,291386.02772728214
1739913913.5324686,291386.02772728214
1739913913.5324686,291386.02772728214
1739913913.5481136,291386.02772728214
1739913913.5481136,288968.59462766605
1739913913.5640316,288968.59462766605
1739913913.5913398,288968.59462766605
1739913913.5956209,288968.59462766605
1739913913.5956209,286959.16785708204
1739913913.611333,286959.16785708204
1739913913.611333,286959.16785708204
1739913913.6271122,286959.16785708204
1739913913.6271122,285224.3782809074
1739913913.6429398,285224.3782809074
1739913913.6429398,285224.3782809074
1739913913.6586256,285224.3782809074
1739913913.6586256,285224.3782809074
1739913913.6749282,283648.6001419798
1739913913.6905086,283648.6001419798
1739913913.7065876,283648.6001419798
1739913913.7065876,283648.6001419798
1739913913.722277,282145.28812732565
1739913913.7381663,282145.28812732565
1739913913.7542033,282145.28812732565
1739913913.7542033,282145.28812732565
1739913913.7542033,280654.43286442803
1739913913.769932,280654.43286442803
1739913913.8014207,280654.43286442803
1739913913.8014207,280654.43286442803
1739913913.8014207,280654.43286442803
1739913913.8014207,279141.3814027198
1739913913.817287,279141.3814027198
1739913913.817287,279141.3814027198
1739913913.8332376,279141.3814027198
1739913913.8332376,277584.2584186626
1739913913.849306,277584.2584186626
1739913913.849306,277584.2584186626
1739913913.865235,277584.2584186626
1739913913.865235,275983.1671295203
1739913913.880903,275983.1671295203
1739913913.880903,275983.1671295203
1739913913.896873,275983.1671295203
1739913913.9123783,275983.1671295203
1739913913.9123783,274341.8004617447
1739913913.9283316,274341.8004617447
1739913913.9441772,274341.8004617447
1739913913.9441772,274341.8004617447
1739913913.960119,272667.7381347315
1739913913.9760437,272667.7381347315
1739913913.9760437,272667.7381347315
1739913913.9924817,272667.7381347315
1739913913.9992292,270973.6762693922
1739913914.0046086,270973.6762693922
1739913914.0046086,270973.6762693922
1739913914.0206108,270973.6762693922
1739913914.0206108,270973.6762693922
1739913914.0365381,269271.1203412143
1739913914.051999,269271.1203412143
1739913914.067645,269271.1203412143
1739913914.067645,269271.1203412143
1739913914.083549,267573.1346801375
1739913914.0996134,267573.1346801375
1739913914.115566,267573.1346801375
1739913914.115566,267573.1346801375
1739913914.115566,265894.122722421
1739913914.1314058,265894.122722421
1739913914.1314058,265894.122722421
1739913914.14727,265894.122722421
1739913914.14727,265894.122722421
1739913914.1631842,264248.3470988365
1739913914.1631842,264248.3470988365
1739913914.1631842,264248.3470988365
1739913914.1789086,264248.3470988365
1739913914.1789086,264248.3470988365
1739913914.2106273,262649.01460964483
1739913914.2106273,262649.01460964483
1739913914.2106273,262649.01460964483
1739913914.2266636,262649.01460964483
1739913914.2266636,261104.2090818485
1739913914.2426138,261104.2090818485
1739913914.2426138,261104.2090818485
1739913914.2586505,261104.2090818485
1739913914.2586505,261104.2090818485
1739913914.274526,259622.62601806584
1739913914.274526,259622.62601806584
1739913914.2905738,259622.62601806584
1739913914.306603,259622.62601806584
1739913914.306603,259622.62601806584
1739913914.3226473,258210.28437327652
1739913914.338405,258210.28437327652
1739913914.338405,258210.28437327652
1739913914.3576727,258210.28437327652
1739913914.3587067,256871.6848635278
1739913914.3700004,256871.6848635278
1739913914.3700004,256871.6848635278
1739913914.3856902,256871.6848635278
1739913914.3856902,256871.6848635278
1739913914.401532,255609.63927200902
1739913914.4173098,255609.63927200902
1739913914.4173098,255609.63927200902
1739913914.4173098,255609.63927200902
1739913914.433203,255609.63927200902
1739913914.433203,254425.305054044
1739913914.4493275,254425.305054044
1739913914.4493275,254425.305054044
1739913914.465656,254425.305054044
1739913914.465656,253317.48381931623
1739913914.4814363,253317.48381931623
1739913914.4814363,253317.48381931623
1739913914.4971287,253317.48381931623
1739913914.4971287,253317.48381931623
1739913914.5226355,252282.94245403184
1739913914.5265954,252282.94245403184
1739913914.5416381,252282.94245403184
1739913914.5416381,252282.94245403184
1739913914.5575776,251316.83357960638
1739913914.5732424,251316.83357960638
1739913914.5732424,251316.83357960638
1739913914.6048374,251316.83357960638
1739913914.6048374,250412.35791544162
1739913914.6048374,250412.35791544162
1739913914.6205568,250412.35791544162
1739913914.6205568,250412.35791544162
1739913914.6364825,249560.73941559411
1739913914.6524124,249560.73941559411
1739913914.6681354,249560.73941559411
1739913914.6681354,249560.73941559411
1739913914.6841364,248474.77558801338
1739913914.699987,248474.77558801338
1739913914.699987,248474.77558801338
1739913914.7160304,248474.77558801338
1739913914.7160304,247343.13190378863
1739913914.731887,247343.13190378863
1739913914.731887,247343.13190378863
1739913914.731887,247343.13190378863
1739913914.747794,247343.13190378863
1739913914.7637107,246169.15499331706
1739913914.7637107,246169.15499331706
1739913914.7637107,246169.15499331706
1739913914.7794628,246169.15499331706
1739913914.795399,244955.44574348428
1739913914.8272614,244955.44574348428
1739913914.8272614,244955.44574348428
1739913914.8272614,244955.44574348428
1739913914.8272614,243704.75831433496
1739913914.843529,243704.75831433496
1739913914.8593664,243704.75831433496
1739913914.8593664,243704.75831433496
1739913914.8593664,243704.75831433496
1739913914.8750136,242420.42906194605
1739913914.891003,242420.42906194605
1739913914.891003,242420.42906194605
1739913914.9071145,242420.42906194605
1739913914.9391959,241106.59875647534
1739913914.9391959,241106.59875647534
1739913914.9551604,241106.59875647534
1739913914.971326,239767.5507663393
1739913914.9872394,239767.5507663393
1739913915.0032284,238408.8513187721
1739913915.005234,238408.8513187721
1739913915.019225,238408.8513187721
1739913915.0353901,237036.09073713765
1739913915.06281,237036.09073713765
1739913915.06281,237036.09073713765
1739913915.0782733,235655.38971523484
1739913915.0782733,235655.38971523484
1739913915.0941586,235655.38971523484
1739913915.1103454,234272.954382962
1739913915.1263652,234272.954382962
1739913915.142436,234272.954382962
1739913915.1585069,232895.00588470392
1739913915.1748033,232895.00588470392
1739913915.1909294,232895.00588470392
1739913915.2071776,231528.63796931133
1739913915.222896,231528.63796931133
1739913915.222896,231528.63796931133
1739913915.23881,230181.7316682737
1739913915.254546,230181.7316682737
1739913915.254546,230181.7316682737
1739913915.2705803,230181.7316682737
1739913915.2864609,228863.2445480871
1739913915.3020618,228863.2445480871
1739913915.3020618,228863.2445480871
1739913915.3020618,228863.2445480871
1739913915.3181314,227582.75264605775
1739913915.3181314,227582.75264605775
1739913915.3181314,227582.75264605775
1739913915.334174,227582.75264605775
1739913915.334174,227582.75264605775
1739913915.3498368,226350.12471605762
1739913915.3655596,226350.12471605762
1739913915.3655596,226350.12471605762
1739913915.3816438,226350.12471605762
1739913915.3973148,225175.2492252072
1739913915.412993,225175.2492252072
1739913915.412993,225175.2492252072
1739913915.42911,225175.2492252072
1739913915.42911,224067.9080228178
1739913915.444839,224067.9080228178
1739913915.444839,224067.9080228178
1739913915.4604783,224067.9080228178
1739913915.4604783,224067.9080228178
1739913915.4765923,223037.61825870824
1739913915.492477,223037.61825870824
1739913915.492477,223037.61825870824
1739913915.508596,223037.61825870824
1739913915.5245879,222093.55245537913
1739913915.5245879,222093.55245537913
1739913915.5403152,222093.55245537913
1739913915.5403152,222093.55245537913
1739913915.556027,222093.55245537913
1739913915.556027,221244.37421426162
1739913915.5724232,221244.37421426162
1739913915.5724232,221244.37421426162
1739913915.583896,221244.37421426162
1739913915.583896,221244.37421426162
1739913915.6000044,220498.1200162111
1739913915.615702,220498.1200162111
1739913915.615702,220498.1200162111
1739913915.6313741,220498.1200162111
1739913915.6630173,219867.7175517713
1739913915.6630173,219867.7175517713
1739913915.6630173,219867.7175517713
1739913915.6630173,219867.7175517713
1739913915.6790926,219362.01426007692
1739913915.6790926,219362.01426007692
1739913915.6790926,219362.01426007692
1739913915.6976724,219362.01426007692
1739913915.6976724,219362.01426007692
1739913915.7111092,218990.46167252157
1739913915.7270036,218990.46167252157
1739913915.7270036,218990.46167252157
1739913915.7430906,218990.46167252157
1739913915.7587304,218759.99723957584
1739913915.7747345,218759.99723957584
1739913915.7747345,218759.99723957584
1739913915.7908196,218759.99723957584
1739913915.8066683,218673.9006844968
1739913915.8066683,218673.9006844968
1739913915.8223872,218673.9006844968
1739913915.8223872,218673.9006844968
1739913915.8381684,218731.25053887352
1739913915.8541148,218731.25053887352
1739913915.8541148,218731.25053887352
1739913915.8701322,218731.25053887352
1739913915.8860815,218925.84116503398
1739913915.9021013,218925.84116503398
1739913915.9021013,218925.84116503398
1739913915.9181564,218925.84116503398
1739913915.9181564,219252.364479343
1739913915.9181564,219252.364479343
1739913915.9181564,219252.364479343
1739913915.9340572,219252.364479343
1739913915.9340572,219252.364479343
1739913915.9497135,219692.4830001433
1739913915.9654272,219692.4830001433
1739913915.9654272,219692.4830001433
1739913915.9828086,219692.4830001433
1739913915.9974587,220226.15765330577
1739913916.0135293,220226.15765330577
1739913916.0135293,220226.15765330577
1739913916.0316246,220226.15765330577
1739913916.0316246,220828.35271189126
1739913916.0456698,220828.35271189126
1739913916.0456698,220828.35271189126
1739913916.0611,220828.35271189126
1739913916.0611,220828.35271189126
1739913916.0770195,221470.17194803568
1739913916.0929732,221470.17194803568
1739913916.0929732,221470.17194803568
1739913916.1131327,221470.17194803568
1739913916.1209989,222120.142639949
1739913916.135701,222120.142639949
1739913916.135701,222120.142639949
1739913916.1515853,222120.142639949
1739913916.1515853,222745.39260131138
1739913916.1673565,222745.39260131138
1739913916.1673565,222745.39260131138
1739913916.1830075,222745.39260131138
1739913916.1830075,222745.39260131138
1739913916.1988854,223313.92850625035
1739913916.2145846,223313.92850625035
1739913916.2145846,223313.92850625035
1739913916.2306125,223313.92850625035
1739913916.2465243,223796.29311340486
1739913916.2621865,223796.29311340486
1739913916.2621865,223796.29311340486
1739913916.2621865,223796.29311340486
1739913916.2778606,224165.9189425608
1739913916.2778606,224165.9189425608
1739913916.2778606,224165.9189425608
1739913916.2939746,224165.9189425608
1739913916.2939746,224165.9189425608
1739913916.3099468,224400.23625686037
1739913916.326153,224400.23625686037
1739913916.326153,224400.23625686037
1739913916.3416731,224400.23625686037
1739913916.3576508,224481.8757824764
1739913916.373637,224481.8757824764
1739913916.373637,224481.8757824764
1739913916.3896806,224481.8757824764
1739913916.3896806,224399.60474549982
1739913916.4056115,224399.60474549982
1739913916.4056115,224399.60474549982
1739913916.4371047,224399.60474549982
1739913916.4371047,224399.60474549982
1739913916.4371047,224148.61014822967
1739913916.4528992,224148.61014822967
1739913916.4528992,224148.61014822967
1739913916.4686105,224148.61014822967
1739913916.4843583,223730.53962316812
1739913916.500655,223730.53962316812
1739913916.500655,223730.53962316812
1739913916.5162833,223730.53962316812
1739913916.5162833,223151.16021501337
1739913916.532075,223151.16021501337
1739913916.532075,223151.16021501337
1739913916.535004,223151.16021501337
1739913916.5481348,223151.16021501337
1739913916.5481348,222428.59527356335
1739913916.5640414,222428.59527356335
1739913916.5640414,222428.59527356335
1739913916.579946,222428.59527356335
1739913916.595924,221584.22461944417
1739913916.6118212,221584.22461944417
1739913916.6118212,221584.22461944417
1739913916.627548,221584.22461944417
1739913916.627548,220643.8960159502
1739913916.652191,220643.8960159502
1739913916.6531913,220643.8960159502
1739913916.6553051,220643.8960159502
1739913916.6553051,220643.8960159502
1739913916.6713629,219645.66681597554
1739913916.687486,219645.66681597554
1739913916.687486,219645.66681597554
1739913916.703368,219645.66681597554
1739913916.7191708,218618.03524463446
1739913916.7350278,218618.03524463446
1739913916.7508547,218618.03524463446
1739913916.7508547,218618.03524463446
1739913916.7508547,217596.32696441546
1739913916.766873,217596.32696441546
1739913916.766873,217596.32696441546
1739913916.7826273,217596.32696441546
1739913916.7826273,217596.32696441546
1739913916.7983465,216614.9382614146
1739913916.8160233,216614.9382614146
1739913916.8180287,216614.9382614146
1739913916.831794,216614.9382614146
1739913916.833799,215706.98168575962
1739913916.845473,215706.98168575962
1739913916.86126,215706.98168575962
1739913916.86126,215706.98168575962
1739913916.8771322,215706.98168575962
1739913916.8771322,214902.9820528992
1739913916.8771322,214902.9820528992
1739913916.8930588,214902.9820528992
1739913916.8930588,214902.9820528992
1739913916.8930588,214902.9820528992
1739913916.909022,214229.42775518924
1739913916.9250803,214229.42775518924
1739913916.9250803,214229.42775518924
1739913916.9406943,214229.42775518924
1739913916.9406943,213707.3918718229
1739913916.9563775,213707.3918718229
1739913916.9721975,213707.3918718229
1739913916.9721975,213707.3918718229
1739913916.9881425,213707.3918718229
1739913916.9881425,213351.13174357451
1739913917.0038047,213351.13174357451
1739913917.0038047,213351.13174357451
1739913917.01959,213351.13174357451
1739913917.01959,213351.13174357451
1739913917.0355873,213167.80387541567
1739913917.0516016,213167.80387541567
1739913917.0516016,213167.80387541567
1739913917.0674644,213167.80387541567
1739913917.0674644,213156.98457318696
1739913917.0835316,213156.98457318696
1739913917.0996337,213156.98457318696
1739913917.0996337,213156.98457318696
1739913917.1155887,213156.98457318696
1739913917.1155887,213311.49961672619
1739913917.13159,213311.49961672619
1739913917.13159,213311.49961672619
1739913917.13159,213311.49961672619
1739913917.1476264,213311.49961672619
1739913917.1476264,213618.17041403629
1739913917.1770961,213618.17041403629
1739913917.1770961,213618.17041403629
1739913917.1770961,213618.17041403629
1739913917.1932147,214048.6043918458
1739913917.1932147,214048.6043918458
1739913917.2105763,214048.6043918458
1739913917.2105763,214048.6043918458
1739913917.225429,214048.6043918458
1739913917.225429,214582.6179263759
1739913917.2411153,214582.6179263759
1739913917.2411153,214582.6179263759
1739913917.2570071,214582.6179263759
1739913917.2570071,214582.6179263759
1739913917.2730093,215194.37131190964
1739913917.2889924,215194.37131190964
1739913917.2889924,215194.37131190964
1739913917.3050463,215194.37131190964
1739913917.3050463,215857.7019482848
1739913917.3210015,215857.7019482848
1739913917.336714,215857.7019482848
1739913917.336714,215857.7019482848
1739913917.3525987,215857.7019482848
1739913917.3525987,216547.590941508
1739913917.368722,216547.590941508
1739913917.368722,216547.590941508
1739913917.3847833,216547.590941508
1739913917.3847833,216547.590941508
1739913917.4008095,217241.20560998016
1739913917.4171925,217241.20560998016
1739913917.4171925,217241.20560998016
1739913917.4325202,217241.20560998016
1739913917.448233,217918.65687182843
1739913917.448233,217918.65687182843
1739913917.448233,217918.65687182843
1739913917.4639726,217918.65687182843
1739913917.4639726,218563.66866340805
1739913917.4797168,218563.66866340805
1739913917.4797168,218563.66866340805
1739913917.4957087,218563.66866340805
1739913917.4957087,218563.66866340805
1739913917.5118804,219163.60885867028
1739913917.5434442,219163.60885867028
1739913917.5434442,219163.60885867028
1739913917.5434442,219163.60885867028
1739913917.5434442,219710.0302254263
1739913917.5590763,219710.0302254263
1739913917.5751286,219710.0302254263
1739913917.5751286,219710.0302254263
1739913917.5912251,219710.0302254263
1739913917.5912251,220198.69274228302
1739913917.606907,220198.69274228302
1739913917.606907,220198.69274228302
1739913917.6230075,220198.69274228302
1739913917.6230075,220198.69274228302
1739913917.6390886,220624.69965701908
1739913917.655051,220624.69965701908
1739913917.655051,220624.69965701908
1739913917.6710844,220624.69965701908
1739913917.6710844,220992.78417218008
1739913917.6876109,220992.78417218008
1739913917.6988869,220992.78417218008
1739913917.6988869,220992.78417218008
1739913917.7150059,220992.78417218008
1739913917.7150059,221308.93801033974
1739913917.7306802,221308.93801033974
1739913917.7306802,221308.93801033974
1739913917.7465005,221308.93801033974
1739913917.7465005,221308.93801033974
1739913917.7784643,221582.30810899343
1739913917.7784643,221582.30810899343
1739913917.7784643,221582.30810899343
1739913917.7784643,221836.478559427
1739913917.7942548,221836.478559427
1739913917.8101633,221836.478559427
1739913917.8101633,221836.478559427
1739913917.8273385,221836.478559427
1739913917.8273385,222090.3984369494
1739913917.8421843,222090.3984369494
1739913917.8421843,222090.3984369494
1739913917.8580515,222090.3984369494
1739913917.8580515,222090.3984369494
1739913917.8740652,222361.60333226502
1739913917.890058,222361.60333226502
1739913917.890058,222361.60333226502
1739913917.9057577,222361.60333226502
1739913917.9057577,222672.66874864927
1739913917.9218807,222672.66874864927
1739913917.937685,222672.66874864927
1739913917.937685,222672.66874864927
1739913917.9536848,222672.66874864927
1739913917.9536848,223046.86940303908
1739913917.9694405,223046.86940303908
1739913917.9694405,223046.86940303908
1739913917.9855077,223046.86940303908
1739913917.9855077,223046.86940303908
1739913918.001648,223505.23953848865
1739913918.0174491,223505.23953848865
1739913918.0174491,223505.23953848865
1739913918.0333266,224068.5916163667
1739913918.0492742,224068.5916163667
1739913918.0492742,224068.5916163667
1739913918.0651793,224068.5916163667
1739913918.0651793,224754.3465019961
1739913918.0972629,224754.3465019961
1739913918.0972629,224754.3465019961
1739913918.0972629,224754.3465019961
1739913918.0972629,224754.3465019961
1739913918.1132433,225575.62414332264
1739913918.1292777,225575.62414332264
1739913918.1292777,225575.62414332264
1739913918.145104,225575.62414332264
1739913918.145104,226540.50466816264
1739913918.1607995,226540.50466816264
1739913918.1766806,226540.50466816264
1739913918.1766806,226540.50466816264
1739913918.1926694,226540.50466816264
1739913918.1926694,227651.41117780047
1739913918.2085536,227651.41117780047
1739913918.2085536,227651.41117780047
1739913918.2251546,227651.41117780047
1739913918.228172,227651.41117780047
1739913918.23501,228908.6486754352
1739913918.2503867,228908.6486754352
1739913918.2503867,228908.6486754352
1739913918.2660563,228908.6486754352
1739913918.2660563,230303.85178939142
1739913918.2819102,230303.85178939142
1739913918.2978532,230303.85178939142
1739913918.2978532,230303.85178939142
1739913918.3136334,230303.85178939142
1739913918.3136334,231825.39619761493
1739913918.3297076,231825.39619761493
1739913918.3297076,231825.39619761493
1739913918.3455818,231825.39619761493
1739913918.3455818,231825.39619761493
1739913918.362095,233457.51897295995
1739913918.3783002,233457.51897295995
1739913918.3939786,233457.51897295995
1739913918.3939786,235180.21031763896
1739913918.3939786,235180.21031763896
1739913918.4096882,235180.21031763896
1739913918.4096882,235180.21031763896
1739913918.4255855,235180.21031763896
1739913918.4255855,236967.27939867237
1739913918.4412704,236967.27939867237
1739913918.4412704,236967.27939867237
1739913918.4571078,236967.27939867237
1739913918.4571078,236967.27939867237
1739913918.473108,238793.16887538612
1739913918.488959,238793.16887538612
1739913918.488959,238793.16887538612
1739913918.5047908,238793.16887538612
1739913918.5047908,240629.7794607105
1739913918.5204022,240629.7794607105
1739913918.5361798,240629.7794607105
1739913918.5361798,240629.7794607105
1739913918.5522254,240629.7794607105
1739913918.5522254,242448.9008525365
1739913918.5678928,242448.9008525365
1739913918.5678928,242448.9008525365
1739913918.5843613,242448.9008525365
1739913918.5843613,242448.9008525365
1739913918.5994043,244223.79995614546
1739913918.6150825,244223.79995614546
1739913918.6150825,244223.79995614546
1739913918.6313322,244223.79995614546
1739913918.646809,245930.98351129168
1739913918.6624603,245930.98351129168
1739913918.6624603,245930.98351129168
1739913918.6624603,245930.98351129168
1739913918.6782875,247550.4810117371
1739913918.6782875,247550.4810117371
1739913918.6782875,247550.4810117371
1739913918.694379,247550.4810117371
1739913918.694379,247550.4810117371
1739913918.710178,249066.8670332521
1739913918.7259724,249066.8670332521
1739913918.7259724,249066.8670332521
